State_And_County_FIPS_Code,Population_Size,Population_Density,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,ALE,Health_Status,LBW,VLBW,Premature,Under_18,Over_40,Late_Care,Infant_Mortality,Unmarried,Brst_Cancer,Col_Cancer,CHD,Lung_Cancer,Suicide,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Ecol_Exp,Salm_Rpt,Salm_Exp,Shig_Rpt,Shig_Exp,FluB_Rpt,FluB_Exp,HepA_Rpt,HepA_Exp,HepB_Rpt,HepB_Exp,Pert_Rpt,Pert_Exp,Syphilis_Rpt,Syphilis_Exp,No_Exercise,Obesity,Smoker,Diabetes,Uninsured,HPSA_Ind
39-111,14698,32,11.7,22.0,60.5,15.3,2.1,99.2,0.3,0.1,0.1,0.4,76.6,-1111.1,6.6,1.3,11.6,3.1,1.6,19.3,6.3,25.3,23.1,28.2,260.4,48.1,9.8,2216,726,419,1050,711,0,2,19,23,2,6,3,0,6,5,0,3,0,3,0,0,-1111.1,-1111.1,-1111.1,-1111.1,1931,2
40-41,39146,53,16.9,23.2,58.6,16.6,1.6,71.1,0.3,22.3,0.5,2.1,75.6,25.0,7.9,1.2,14.5,5.5,1.1,27.8,5.8,37.7,23.5,17.8,296.9,66.7,12.7,6677,778,1341,2441,1709,5,2,10,30,8,23,0,2,3,9,3,6,3,4,1,6,39.1,25.0,29.4,11.2,7896,2
27-17,34026,40,8.1,22.9,62.5,12.3,2.3,91.8,1.2,5.4,0.4,1.0,77.9,17.2,5.5,0.9,9.3,2.8,1.7,10.7,7.0,31.5,27.6,11.3,130.1,47.1,16.0,3596,966,445,1913,1928,3,5,9,24,2,14,3,2,2,2,1,2,8,3,0,0,14.7,19.9,27.9,7.6,2827,2
29-13,17027,20,13.0,24.6,58.8,13.9,2.7,97.6,0.8,0.5,0.3,1.4,75.3,20.9,6.6,1.2,11.1,5.4,0.9,15.8,7.1,30.0,24.2,25.0,195.9,68.3,13.4,2656,509,393,1124,805,0,2,19,21,2,8,1,0,7,13,8,3,2,7,2,2,34.7,27.7,30.6,9.3,2385,1
48-133,18393,20,18.1,24.9,55.5,16.8,2.7,96.2,2.3,0.6,0.3,13.6,75.0,-1111.1,6.7,0.6,11.2,7.5,0.8,21.3,9.9,29.1,32.8,21.0,263.3,66.4,10.9,3306,418,586,993,812,0,0,40,27,7,9,0,0,82,9,9,4,1,4,0,7,-1111.1,-1111.1,-1111.1,15.3,3653,2
5-87,14962,18,17.0,24.8,60.9,12.6,1.8,97.2,0.2,1.2,0.3,3.9,75.7,21.2,7.1,1.2,10.7,5.9,1.8,21.6,13.0,22.7,17.6,19.3,136.4,60.3,19.1,3244,269,508,962,838,0,3,22,19,7,8,0,0,9,8,2,3,0,3,0,4,28.3,22.4,31.5,4.0,2855,2
12-27,35406,56,18.3,23.9,58.6,15.6,1.9,84.4,11.8,2.9,0.6,31.2,77.6,23.6,7.5,1.4,13.0,7.9,1.5,34.9,7.7,48.8,21.6,12.3,180.7,55.1,9.0,8538,622,1032,1914,1975,0,2,36,26,23,20,0,2,1,8,1,5,0,3,0,5,-1111.1,23.9,26.0,11.3,6924,2
48-107,6686,7,22.8,30.8,54.0,13.1,2.1,93.7,4.8,1.0,0.3,48.5,75.4,-1111.1,9.6,1.3,15.6,13.5,0.2,27.0,5.0,31.6,24.3,17.3,261.3,45.2,-1111.1,1557,166,219,333,281,0,1,22,11,53,11,0,0,11,8,4,1,2,1,0,1,-1111.1,-1111.1,-1111.1,-1111.1,1753,1
39-87,63112,139,16.5,23.9,61.6,12.7,1.8,96.6,2.1,0.1,0.4,0.6,74.1,-1111.1,9.8,1.5,14.8,4.6,1.4,10.7,8.9,36.4,35.4,28.9,254.5,81.8,10.6,10533,1721,2852,4397,3099,2,0,21,62,1,31,1,3,6,9,1,12,4,6,0,9,-1111.1,-1111.1,-1111.1,5.8,8674,1
12-51,39561,34,18.0,31.7,58.1,9.4,0.9,84.2,13.5,1.4,0.6,45.7,76.0,-1111.1,7.9,1.5,13.1,7.8,1.4,25.1,6.7,50.5,22.0,15.0,269.4,67.5,10.7,10396,1289,1196,1936,2232,0,0,83,36,69,20,0,0,11,9,3,7,0,7,2,4,-1111.1,-1111.1,23.5,7.6,8529,1
45-69,28021,58,20.2,25.4,62.2,10.7,1.7,43.8,51.6,3.4,0.4,0.8,69.6,23.9,13.4,3.1,20.6,8.1,0.8,27.9,10.6,62.4,25.2,30.3,176.0,95.5,8.4,7254,1498,963,1639,1356,0,0,25,27,2,13,0,0,2,3,2,3,1,1,7,4,43.3,35.4,35.7,10.9,5381,1
26-85,12069,21,16.9,22.2,57.8,17.8,2.3,85.3,11.6,1.3,0.2,1.8,74.6,-1111.1,7.4,1.7,11.1,7.2,1.0,29.8,10.7,50.7,35.4,33.4,284.1,65.9,19.3,2336,424,311,710,782,0,1,2,14,1,5,0,0,3,10,1,3,0,2,0,1,-1111.1,-1111.1,-1111.1,9.9,1811,1
30-87,9212,2,18.0,31.1,59.6,8.3,1.0,62.5,0.3,35.0,0.6,2.9,72.8,14.6,7.3,1.4,13.3,6.7,1.8,29.0,14.0,50.0,25.2,20.9,160.3,68.9,16.2,868,239,166,605,486,1,1,2,12,5,31,0,1,5,16,3,3,1,3,1,1,26.9,30.9,22.3,7.4,1958,2
28-65,13158,32,22.9,26.7,59.1,12.0,2.2,41.6,57.8,0.1,0.2,0.9,72.5,30.1,12.0,2.7,18.2,10.5,1.2,19.7,11.5,56.9,22.0,20.3,249.9,72.5,13.7,2844,543,543,763,611,0,0,31,24,7,8,0,0,1,4,1,4,0,1,24,11,34.4,27.5,21.8,7.8,3210,1
17-51,21713,30,13.1,23.2,61.4,13.2,2.2,94.7,4.8,0.0,0.2,1.1,77.1,10.5,6.8,1.1,12.1,6.2,0.9,14.5,6.1,31.6,20.2,23.2,244.8,52.2,10.7,4121,680,391,1211,1326,1,2,17,28,5,4,0,0,2,9,3,2,2,6,1,0,-1111.1,14.8,-1111.1,8.4,2396,1
55-19,34098,28,10.1,28.4,56.2,12.6,2.9,98.6,0.2,0.6,0.3,1.7,79.6,13.4,4.9,0.8,8.7,1.8,3.3,38.6,5.8,16.5,17.2,18.2,160.3,31.6,10.0,5351,986,790,2099,1756,11,5,39,20,2,3,1,2,2,3,0,2,59,7,0,0,28.2,24.4,22.7,2.2,5195,1
17-109,31966,54,15.9,21.5,64.7,11.3,2.5,92.0,4.3,0.1,2.8,1.8,78.8,13.7,6.1,1.3,11.2,2.8,2.1,17.0,6.7,29.7,18.0,24.0,175.7,56.2,7.5,2245,717,560,1841,2830,0,2,10,26,2,8,0,0,4,3,0,3,0,2,2,2,18.6,26.6,19.9,5.1,3466,2
29-185,9686,14,16.7,21.1,57.2,18.9,2.8,97.9,0.4,0.5,0.5,1.0,75.8,-1111.1,6.5,1.1,10.8,5.9,0.6,17.7,7.2,32.7,21.6,19.6,214.2,75.4,15.3,1880,251,300,668,443,0,1,10,12,4,5,0,0,18,8,4,3,0,2,0,1,-1111.1,-1111.1,-1111.1,-1111.1,1623,2
26-97,11331,11,9.8,21.1,58.3,18.0,2.6,81.3,1.0,13.1,0.3,0.8,76.6,7.3,3.7,0.8,7.3,3.5,2.2,15.8,8.8,36.7,42.7,20.4,248.0,68.0,10.6,1441,652,394,673,683,0,3,0,13,0,3,0,0,0,3,1,1,1,2,0,0,-1111.1,-1111.1,-1111.1,11.0,1682,2
13-171,16378,89,13.4,25.4,61.8,11.3,1.5,70.4,28.4,0.2,0.5,1.4,74.7,-1111.1,9.4,2.0,13.5,7.3,0.8,17.0,7.4,44.3,29.1,18.6,154.9,68.3,12.7,3131,509,615,993,845,1,2,19,29,6,14,0,2,2,3,3,5,0,2,28,3,-1111.1,-1111.1,-1111.1,-1111.1,2403,2
4-12,20238,4,17.2,20.6,50.4,26.0,2.9,84.2,1.0,13.2,0.6,22.8,80.9,22.2,5.7,0.8,11.5,8.6,1.5,37.5,12.0,52.6,24.7,14.6,162.3,39.9,23.0,4520,521,586,1202,1068,0,2,21,26,13,15,2,2,21,22,4,6,0,2,0,0,26.6,22.0,18.1,8.3,4885,1
2-60,1112,2,8.1,26.5,67.6,5.6,0.4,57.6,0.6,41.4,0.3,1.0,76.9,-1111.1,-1111.1,-1111.1,7.5,3.8,4.3,12.6,-1111.1,28.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,80,57,-2222,60,83,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,-1111.1,-1111.1,-1111.1,-1111.1,153,2
47-5,16467,42,15.7,20.9,60.4,16.3,2.4,96.8,2.2,0.4,0.3,1.2,74.0,-1111.1,9.2,1.4,12.4,6.6,1.4,16.6,8.5,29.5,18.0,14.6,304.9,77.2,17.6,4095,562,633,1090,832,0,2,15,24,3,7,1,0,2,5,7,3,0,3,1,0,-1111.1,-1111.1,-1111.1,10.3,2634,2
48-343,12936,51,17.1,24.8,56.7,16.4,2.1,74.8,23.6,0.5,0.3,4.3,73.5,-1111.1,8.5,1.5,12.9,8.5,1.0,17.6,4.7,42.9,32.2,25.0,272.4,77.1,19.9,2310,370,428,699,543,1,3,6,18,1,8,0,0,0,8,4,3,3,3,28,4,-1111.1,-1111.1,-1111.1,-1111.1,2394,1
19-101,15972,37,11.2,20.6,65.9,11.0,2.5,96.6,1.0,0.2,1.8,2.2,78.9,-1111.1,6.4,1.1,9.9,2.2,4.1,16.6,3.5,23.7,31.8,17.1,202.0,40.3,18.7,1349,423,247,948,600,1,2,12,23,2,10,1,0,3,7,1,3,2,5,0,2,21.1,-1111.1,-1111.1,6.5,1800,2
48-193,8105,10,15.8,23.9,55.1,17.2,3.8,98.7,0.3,0.3,0.3,8.9,75.2,-1111.1,6.1,0.3,10.7,4.1,1.2,27.6,7.1,21.2,32.5,20.3,288.1,57.3,32.1,1450,179,185,442,339,1,1,16,9,6,3,0,0,15,5,1,1,1,2,1,0,-1111.1,-1111.1,-1111.1,-1111.1,1513,2
51-1,39424,87,15.4,24.1,59.6,14.3,2.1,69.1,29.5,0.4,0.6,7.9,74.9,23.0,10.3,2.3,14.6,6.2,1.4,29.4,8.8,52.3,45.7,21.0,156.1,67.1,11.1,8621,851,1099,2249,1842,1,2,91,31,17,23,0,2,8,10,7,6,9,4,3,6,33.3,26.0,21.3,12.7,7795,1
39-95,448229,1317,12.8,26.8,60.6,10.7,1.9,78.7,17.8,0.3,1.4,4.9,75.5,14.5,8.9,1.6,12.9,4.4,1.7,11.0,9.2,45.2,25.5,21.5,244.4,65.2,12.0,49434,15478,12414,30139,22583,3,14,160,231,29,177,7,14,20,54,13,54,0,54,17,27,26.6,25.9,27.7,8.6,56676,2
42-89,163234,268,8.7,25.8,62.7,10.2,1.4,85.4,10.6,0.3,2.0,10.1,77.3,15.0,8.2,1.6,13.0,2.2,4.3,-2222.2,8.6,29.7,34.2,25.9,171.2,63.9,11.3,17234,4167,2928,9037,8760,0,9,29,54,4,18,4,4,5,9,4,4,6,18,0,4,23.7,25.9,23.9,7.3,16679,2
13-159,13147,35,13.8,26.5,62.7,9.8,1.0,76.6,22.7,0.1,0.1,2.7,74.6,-1111.1,9.1,2.3,14.0,7.4,1.2,18.3,11.9,44.6,26.7,27.2,247.7,63.6,15.3,2600,310,379,784,668,0,1,16,17,13,9,2,0,2,8,4,2,0,3,2,3,-1111.1,-1111.1,-1111.1,-1111.1,1719,1
5-97,9274,12,17.3,22.4,58.1,17.3,2.3,97.1,0.6,0.9,0.4,3.7,74.7,29.5,5.8,1.0,10.7,5.1,1.0,25.8,5.9,21.3,20.3,14.2,176.2,56.9,24.4,1971,201,362,614,505,0,1,99,12,6,4,0,0,23,8,1,3,1,2,0,1,-1111.1,14.0,23.7,11.5,1862,1
23-13,41219,113,10.5,20.7,62.1,14.7,2.6,98.4,0.3,0.2,0.4,0.7,78.1,14.1,4.8,0.8,7.4,2.8,3.5,9.6,4.7,30.0,18.4,20.5,169.5,51.7,18.2,3730,903,934,2983,2885,5,4,15,24,0,4,0,0,3,4,2,4,5,6,0,2,20.7,21.0,19.3,6.8,3204,2
5-123,27902,44,25.2,28.3,60.2,9.9,1.6,48.2,50.5,0.3,0.7,5.2,71.7,27.3,11.4,2.6,15.6,8.7,0.8,22.4,9.7,59.4,36.8,30.3,380.7,64.5,13.5,6191,913,980,1712,1545,1,0,71,27,141,13,0,0,8,3,4,3,12,1,18,4,35.6,32.4,25.8,11.8,6002,1
13-183,11083,28,19.3,31.6,61.7,6.2,0.5,72.6,24.0,0.7,1.4,9.1,73.5,17.4,7.2,1.5,10.7,5.3,0.4,23.7,9.0,26.5,-1111.1,20.8,150.4,68.0,-1111.1,1691,243,314,615,568,0,0,19,16,1,6,0,0,2,3,1,3,0,1,1,12,-1111.1,-1111.1,-1111.1,7.4,2282,1
18-121,17362,39,11.3,23.4,61.8,12.8,2.0,97.0,2.2,0.2,0.2,0.6,75.9,16.9,7.9,1.5,11.9,4.0,2.7,24.8,12.4,32.3,27.5,22.0,257.7,66.4,20.1,2366,519,537,1205,735,0,2,10,22,1,3,2,0,3,7,2,2,4,5,1,0,34.1,27.0,29.0,12.3,1950,1
48-65,6586,7,9.0,26.3,57.5,14.0,2.1,97.3,0.9,1.0,0.2,8.6,76.0,-1111.1,9.7,2.0,11.9,4.7,0.8,15.2,14.7,18.6,25.9,25.8,191.7,50.6,-1111.1,745,137,211,349,287,2,3,13,8,5,3,0,0,5,1,1,0,5,1,0,0,-1111.1,-1111.1,-1111.1,-1111.1,810,1
29-199,4928,11,13.0,26.8,55.8,14.7,2.8,99.4,0.2,0.0,0.2,0.8,76.1,-1111.1,5.3,1.3,8.8,2.1,1.6,28.7,5.0,15.7,-1111.1,28.3,186.6,57.1,19.0,741,97,103,317,236,1,0,1,6,7,2,0,0,0,4,0,1,0,1,0,0,-1111.1,-1111.1,18.0,5.7,877,2
51-810,438415,1766,8.0,27.9,62.5,8.5,1.1,71.5,20.0,0.4,5.4,4.7,77.8,10.0,7.3,1.7,11.5,2.1,2.4,11.5,7.1,28.5,25.6,19.2,157.2,61.7,9.8,26852,7681,5146,23838,20722,7,13,161,155,294,78,6,13,30,26,31,26,26,39,15,13,19.8,19.5,21.5,5.1,52101,2
28-5,13435,18,18.5,23.7,60.2,14.1,2.0,57.6,42.0,0.1,0.1,1.5,74.2,25.4,10.4,1.9,14.4,6.1,0.9,25.3,7.6,40.5,25.8,21.3,198.3,64.9,11.4,2977,467,445,809,622,0,1,29,23,2,8,0,0,0,9,2,4,0,8,45,5,29.6,34.5,25.3,9.6,2428,1
35-9,45846,33,18.7,30.5,57.9,10.0,1.6,86.0,7.4,1.5,2.6,33.3,76.0,19.3,9.2,1.5,13.6,6.6,0.7,35.5,7.6,37.3,21.1,15.8,271.5,47.1,14.1,5954,946,1586,2725,2789,1,0,72,45,31,25,0,0,6,11,17,9,9,9,1,4,26.4,22.4,25.1,5.3,10615,2
38-69,4291,4,11.0,21.6,53.9,19.7,4.9,97.7,0.3,1.4,0.4,0.8,76.3,19.2,5.0,-1111.1,7.1,2.3,-1111.1,27.7,11.6,21.0,-1111.1,22.8,137.1,51.6,-1111.1,738,92,62,250,121,1,1,4,6,1,0,0,0,1,1,0,0,4,1,0,0,26.4,22.2,21.8,8.2,560,2
21-177,31548,66,17.3,22.6,62.0,13.4,2.1,94.7,4.7,0.0,0.1,0.8,74.9,23.7,8.5,1.9,15.9,5.0,1.0,19.3,5.7,29.7,22.7,18.8,234.1,85.1,13.1,7538,1135,1834,2119,1731,2,2,13,25,2,19,0,2,3,8,1,5,0,3,1,5,36.5,32.9,27.8,9.3,4585,2
37-93,41016,105,16.4,31.3,61.4,6.6,0.7,50.6,36.3,10.1,1.2,9.6,74.0,17.0,9.4,2.1,14.1,5.7,0.8,16.4,9.2,40.7,30.2,20.8,206.4,77.3,5.8,6490,1041,1274,2200,2699,0,2,53,30,49,12,0,0,0,4,2,4,2,5,9,4,28.5,30.7,36.1,8.9,7129,1
38-23,2149,2,10.1,16.5,56.1,22.1,5.3,99.1,0.0,0.2,0.7,0.8,77.2,10.3,3.6,-1111.1,5.8,3.6,-1111.1,8.0,-1111.1,19.4,-1111.1,36.5,168.8,42.4,-1111.1,326,31,39,133,64,1,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,-1111.1,-1111.1,14.2,3.2,251,1
21-61,12030,40,16.3,22.7,62.9,12.9,1.6,98.6,0.6,0.4,0.2,0.9,75.2,24.0,7.1,1.0,11.5,5.2,1.2,18.1,4.4,22.8,22.2,22.3,169.3,79.7,-1111.1,3237,390,655,807,660,0,1,13,14,3,6,0,0,1,2,1,2,1,1,0,1,34.4,-1111.1,-1111.1,6.9,1698,2
38-49,5511,3,13.3,20.2,58.3,16.2,5.3,99.0,0.2,0.5,0.0,0.8,76.3,16.8,6.4,0.5,10.0,3.0,3.2,16.8,7.9,20.2,24.5,21.7,172.2,32.0,15.4,941,163,101,327,164,2,2,3,7,0,1,0,0,1,2,0,1,0,1,0,0,29.5,28.1,17.0,12.4,842,1
1-85,13076,18,23.3,29.0,58.2,11.3,1.5,27.9,71.7,0.1,0.1,0.8,71.7,-1111.1,11.6,2.4,20.2,9.9,0.5,23.5,12.6,65.0,19.9,14.2,112.1,45.4,8.2,2939,361,462,703,634,0,0,11,24,2,20,1,0,0,15,3,4,2,1,11,7,-1111.1,-1111.1,-1111.1,9.6,2951,2
8-71,15446,3,15.4,24.4,58.1,14.5,2.9,94.5,0.6,2.7,1.0,40.8,76.3,21.7,9.4,0.8,10.6,7.3,2.1,26.4,3.4,39.2,19.2,20.1,183.8,35.1,20.2,2394,402,521,1121,1203,5,1,13,19,10,6,0,0,14,12,2,6,5,10,1,0,-1111.1,20.5,-1111.1,11.0,3294,1
56-5,37405,8,7.9,26.8,67.6,5.2,0.4,97.0,0.3,1.2,0.5,4.2,76.4,11.3,7.8,1.0,12.2,3.6,1.5,15.8,4.7,29.3,18.6,17.6,137.4,63.2,20.0,2791,617,1022,2598,1777,2,5,18,19,2,3,0,0,2,3,2,2,2,3,0,0,24.2,23.9,26.5,4.2,4995,2
48-121,554642,624,8.3,28.3,66.4,4.9,0.5,85.1,7.1,0.6,5.6,15.2,78.3,12.1,6.9,1.1,12.3,2.2,2.6,13.3,5.3,17.5,22.9,16.6,167.7,50.8,8.8,36451,13174,13684,28552,24344,3,15,176,175,100,88,0,15,28,29,40,29,84,44,7,15,22.2,23.3,17.3,4.6,57081,2
30-55,1805,1,12.7,21.1,57.4,18.7,2.8,97.1,0.6,1.3,0.4,1.2,75.8,-1111.1,3.0,-1111.1,10.8,-1111.1,-1111.1,15.8,-1111.1,15.0,-1111.1,-1111.1,113.7,-1111.1,-1111.1,183,35,41,135,88,0,0,1,2,0,1,0,0,1,1,0,1,0,1,1,0,-1111.1,-1111.1,-1111.1,-1111.1,418,1
19-181,42981,75,6.0,24.5,63.2,10.7,1.6,98.1,0.4,0.2,0.6,1.3,78.8,11.1,5.9,1.0,11.3,2.4,1.5,6.6,7.2,21.6,31.9,19.3,182.3,41.7,14.2,2830,970,579,2431,1679,4,6,17,23,18,4,0,0,2,4,1,2,3,4,0,0,21.1,26.0,20.4,6.1,2789,2
38-13,2032,2,10.6,17.8,58.4,19.1,4.7,99.3,0.3,0.2,0.1,0.6,77.2,12.9,5.3,-1111.1,7.7,-1111.1,-1111.1,13.1,-1111.1,14.8,-1111.1,26.1,166.0,49.3,-1111.1,333,28,27,124,57,0,1,1,3,0,0,0,0,0,1,1,0,0,0,0,0,27.9,-1111.1,12.9,4.3,283,1
48-39,278484,201,11.5,28.7,62.4,8.1,0.8,84.3,10.1,0.6,3.9,24.8,76.1,16.9,7.5,1.4,13.3,4.3,2.0,15.7,5.0,26.2,29.2,22.5,184.0,67.8,13.4,35966,7506,4806,14266,11767,1,8,584,169,24,85,0,8,14,23,14,15,11,15,5,8,25.2,32.0,22.8,3.8,38780,2
29-219,28764,67,9.1,25.1,62.2,11.3,1.4,96.3,2.3,0.3,0.2,2.1,75.9,12.3,6.1,1.0,10.4,4.0,1.8,16.5,4.1,30.4,30.9,21.3,223.8,60.8,19.3,3910,781,543,1889,1392,3,7,21,29,29,21,1,0,16,10,4,2,4,7,0,0,-1111.1,-1111.1,13.8,7.0,2343,1
51-101,14732,53,7.1,25.6,63.2,9.8,1.4,77.1,20.4,1.4,0.5,1.5,76.2,13.9,9.7,2.0,15.4,2.9,1.2,11.9,9.9,28.4,28.6,18.2,197.6,61.4,7.7,2070,260,297,824,667,0,4,30,16,20,12,1,0,2,5,3,1,4,4,0,0,-1111.1,-1111.1,16.3,8.1,1388,2
22-99,50434,68,20.1,27.8,61.9,9.3,1.0,66.9,31.4,0.3,1.0,1.1,74.8,26.1,10.8,2.0,14.5,5.9,1.4,13.7,9.7,49.2,29.5,27.4,248.0,79.8,12.7,11845,1371,2105,2614,2741,0,0,24,47,11,22,0,0,0,5,2,5,0,2,21,7,40.6,32.6,27.2,8.3,8517,1
19-27,21034,37,7.6,24.0,57.0,15.1,3.9,98.8,0.3,0.2,0.5,1.4,79.1,13.0,5.9,1.5,9.0,1.8,1.9,5.4,5.3,21.2,29.9,27.1,164.5,48.9,8.8,2350,404,303,1197,765,1,11,17,30,1,13,0,0,7,6,0,0,7,6,0,0,25.7,20.9,17.7,6.2,1272,2
35-43,107460,29,12.0,26.9,62.2,9.5,1.4,79.4,2.2,15.5,1.3,31.2,79.0,14.9,7.4,1.4,12.1,5.2,2.7,28.3,5.9,43.8,24.5,20.2,110.6,36.6,14.5,9672,2534,3174,6710,6639,7,19,90,66,59,33,4,0,5,14,8,14,16,9,3,5,21.7,22.9,20.0,6.0,17681,2
51-830,11751,1376,17.5,24.7,60.6,13.1,1.6,81.6,12.5,0.3,4.7,3.0,79.9,-1111.1,11.5,2.4,13.9,3.5,2.9,16.1,11.2,33.1,37.6,26.3,249.4,68.2,16.4,528,358,124,686,994,4,1,214,23,101,11,0,1,10,2,23,4,6,1,5,2,-1111.1,-1111.1,-1111.1,-1111.1,959,2
40-131,80757,120,9.4,25.7,62.3,11.1,0.9,80.7,1.1,11.8,0.5,2.6,76.7,14.6,6.0,1.0,10.9,3.4,1.8,18.0,5.8,24.4,18.6,18.1,227.4,63.1,9.4,8753,1486,1990,4885,3698,8,15,46,51,37,26,4,0,8,11,4,11,12,7,0,4,29.2,23.7,27.5,8.9,9470,2
55-17,59950,59,9.0,23.8,62.5,11.6,2.1,97.9,0.3,0.4,0.9,0.8,78.1,12.6,6.2,1.1,11.6,2.3,2.0,13.9,5.9,25.8,25.3,17.6,166.1,46.9,13.7,6356,1718,1380,3917,3221,15,8,36,39,6,17,5,3,7,6,0,3,15,17,1,0,19.2,20.6,23.0,5.6,4293,2
48-33,648,1,6.9,19.4,65.8,13.4,1.4,98.8,0.2,0.0,0.0,14.0,77.0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,19.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,72,18,26,38,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1111.1,-1111.1,-1111.1,-1111.1,109,1
36-39,49682,77,12.9,22.5,62.2,13.2,2.0,92.0,6.2,0.3,0.7,4.8,76.5,18.3,6.7,0.9,8.9,2.1,3.7,17.6,5.4,33.4,30.3,27.8,231.1,63.1,10.1,7280,1127,1385,2881,3030,5,5,33,29,2,5,1,0,1,5,9,5,18,7,1,2,-1111.1,20.3,29.5,8.8,5559,2
55-91,7380,32,8.1,24.0,59.4,14.1,2.5,98.9,0.3,0.2,0.3,0.5,78.1,-1111.1,4.5,0.5,8.8,2.5,2.3,26.7,8.0,16.7,-1111.1,23.8,173.8,45.5,-1111.1,880,205,117,481,384,6,4,16,10,2,4,0,0,1,2,0,0,5,2,0,0,-1111.1,-1111.1,-1111.1,-1111.1,680,2
5-123,27902,44,25.2,28.3,60.2,9.9,1.6,48.2,50.5,0.3,0.7,5.2,71.7,27.3,11.4,2.6,15.6,8.7,0.8,22.4,9.7,59.4,36.8,30.3,380.7,64.5,13.5,6191,913,980,1712,1545,1,0,71,27,141,13,0,0,8,3,4,3,12,1,18,4,35.6,32.4,25.8,11.8,6002,1
13-83,16040,92,11.9,24.6,62.8,11.5,1.1,97.5,1.2,0.4,0.4,1.1,74.1,19.2,8.8,0.9,12.7,6.1,1.3,13.3,5.3,24.6,21.8,18.6,219.9,69.7,11.1,3446,394,380,983,875,1,1,15,28,26,13,2,1,3,3,2,4,0,1,0,3,-1111.1,-1111.1,-1111.1,8.8,2008,2
47-141,66580,166,14.2,23.6,62.7,12.0,1.6,95.9,1.9,0.3,1.2,4.4,75.8,15.6,8.1,1.5,13.0,3.9,1.2,20.8,7.4,29.3,32.1,17.9,219.0,74.3,13.6,11717,1646,2382,4277,3832,0,6,40,47,19,13,1,3,2,6,5,6,1,13,0,0,26.2,20.1,28.9,6.6,8159,2
48-301,62,0,13.4,21.0,54.8,22.6,1.6,100.0,0.0,0.0,0.0,17.7,75.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7,4,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1111.1,-1111.1,-1111.1,-1111.1,11,1
19-131,10919,23,8.7,24.5,54.6,16.5,4.5,99.5,0.2,0.1,0.2,0.6,79.2,19.1,4.6,0.8,9.9,2.6,1.9,24.0,9.4,18.4,29.0,22.0,222.5,40.8,11.7,1173,242,149,618,387,6,3,12,12,1,4,1,0,0,3,0,1,4,3,0,0,22.3,20.6,19.3,4.6,937,1
20-73,7338,6,13.0,21.8,56.5,17.7,3.9,97.4,0.3,1.0,0.2,2.4,75.6,20.0,6.7,1.7,10.0,4.9,1.6,17.3,15.1,30.4,33.3,22.6,258.8,72.2,20.2,999,192,120,480,352,3,1,10,9,0,3,0,0,0,5,1,1,3,2,0,0,36.2,30.8,20.1,11.9,1085,2
12-121,38624,56,16.4,24.0,58.4,15.7,1.9,86.6,11.5,0.4,0.6,7.1,74.2,24.1,7.7,1.9,13.3,7.0,1.5,21.8,12.4,38.7,20.9,21.6,193.3,76.9,18.0,7009,600,1478,2082,2038,0,2,39,23,7,11,0,0,3,5,1,4,0,2,9,0,37.6,31.8,29.9,7.2,6295,1
19-149,24958,29,6.4,25.1,59.3,12.8,2.8,98.5,0.3,0.2,0.4,1.9,78.5,9.4,5.8,1.1,11.0,2.1,1.6,7.6,6.5,21.5,28.7,24.1,212.2,41.3,9.1,2106,542,486,1401,922,12,12,50,35,15,15,0,0,12,7,0,0,2,7,0,0,21.6,20.3,21.2,7.5,1605,2
47-99,41101,67,14.4,25.7,59.2,13.2,1.9,97.2,1.6,0.3,0.3,1.3,74.8,31.2,6.8,0.8,10.7,3.4,1.5,22.4,5.9,24.6,23.1,16.6,211.1,77.0,13.9,9465,1763,1579,2564,2102,0,4,17,24,0,4,0,0,3,4,6,4,17,6,5,2,37.3,32.7,34.7,13.3,5012,2
5-57,23383,32,19.0,27.0,59.7,11.4,1.9,68.8,29.1,0.4,0.5,12.0,74.7,26.9,10.0,1.8,14.4,8.2,1.1,27.0,8.2,44.4,29.9,20.9,230.3,75.2,14.0,4646,605,700,1461,1313,0,0,50,42,13,19,2,0,4,9,2,7,8,2,42,23,29.8,24.4,26.2,10.3,4943,2
