Population_Size,Population_Density,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,ALE,Health_Status,LBW,VLBW,Premature,Under_18,Over_40,Late_Care,Infant_Mortality,Unmarried,Brst_Cancer,Col_Cancer,CHD,Lung_Cancer,Suicide,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Ecol_Exp,Salm_Rpt,Salm_Exp,Shig_Rpt,Shig_Exp,FluB_Rpt,FluB_Exp,HepA_Rpt,HepA_Exp,HepB_Rpt,HepB_Exp,Meas_Rpt,Pert_Rpt,Pert_Exp,CRS_Exp,Syphilis_Rpt,Syphilis_Exp,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,Meas_Exp$$1.0,Meas_Exp$$2.0,CRS_Rpt$$1.0
-0.17175948458963441,-0.11156527532622515,0.3174762983282041,0.05896323902900868,0.6885968037215728,-0.4468061894045906,-0.9646369046288065,0.0793977552825741,0.10405501784314561,-0.21816459933993348,-0.2622789427029431,-0.2662325679993315,-1.1133597013107843,1.6064309728679842,0.8330289226408923,0.6764915001834851,1.1383212981316357,0.4198386784212369,-0.9421046456164669,0.6624769966606787,1.11893870866666,-0.8150679109419214,-1.8516822260981611,-1.7000738392696848,-0.061648375782305,0.34742769258578415,-0.05034181146917145,-0.053903056361599214,-0.21557685713845087,-0.03934356972164207,-0.18853338002081013,-0.17692183706937223,-0.4127270552225909,-0.28444040608447546,-0.34171582216025187,-0.21216681542386737,-0.28009882498623234,-0.267154943011816,-0.31156191338033196,-0.4521751500194265,-0.16446554967133922,-0.2372143679444054,-0.2780742437542125,-0.16810551321156594,-0.09550626510411139,-0.25378551679527533,-0.3083377518728646,0.0,-0.10653628538428395,-0.16895490586397854,0.6758451450634476,0.9650834322288535,1.7099672391239868,0.005036453155948898,1.4141585554798697,-0.7038891973716599,-0.11959194069573675,0.0,0.0,0.0
-0.2596788900527019,-0.13741418249648885,1.0958852558237617,0.02848709392614288,-0.23525349631112877,0.2731569976949043,-0.12161544114629505,-1.9394396683144466,2.400638336571965,-0.24422586831866366,-0.37110085618494887,-0.49892613711878403,-0.8629271670286142,2.3094443153396313,1.431712131891642,0.054229906490659424,0.7202203580978648,1.1270326455250097,-0.9421046456164669,0.9930613044084039,1.2275745140605117,0.9456585573147875,0.7086087374269713,-0.05660413578530368,0.6220645553542893,0.4945190601247521,-0.8522138293514475,-0.17962701202485962,-0.26052964611566226,-0.0859251744955932,-0.2815495220571788,-0.24673556253054627,-0.4127270552225909,-0.5001754000712515,-0.26089801781741695,-0.20083970838602083,-0.2317421991638896,0.018374113020554424,-0.31156191338033196,-0.4521751500194265,-0.27744341577678777,0.15349164984637997,-0.24662513248104484,-0.13103209619482784,-0.09550626510411139,-0.28062484597708687,-0.3083377518728646,0.0,-0.10653628538428395,-0.001967683826555617,1.266523665413462e-15,2.4763123266319965e-14,-6.888943015640885e-15,-6.573545928080323e-15,-1.2346477061862937,2.2124765267189512,-0.18284047512040258,0.0,0.0,0.0
-0.2190042926260862,-0.13388933151872562,1.1983074870731774,0.7599145763949123,-0.5332697221281292,-0.11682306198398867,-0.33237080701692284,-1.9332469154813272,2.386886340651433,-0.23119523382929857,-0.3348268850242803,-0.5069500532953168,-1.1634462081672154,-5.258116038270066e-15,1.214009146709552,1.7135941563381951,2.392624118232949,1.038633399637038,-1.0538640455042292,1.1884065771684236,-0.11226708579698837,0.9278734414738103,-0.9007170110745406,0.9428031163335765,-0.018007124858692724,-0.41604654844981076,-0.9550179342081495,-0.14397896645083239,-0.22693992324102374,-0.07218037123794814,-0.24129154753946194,-0.21529803630987998,-0.4127270552225909,-0.5001754000712515,-0.35181804770310626,-0.21216681542386737,-0.26800966853064667,-0.14223598099765394,0.16165853551401296,-0.4521751500194265,-0.27744341577678777,-0.15349164984637997,-0.2780742437542125,-0.09395867917808975,-0.09550626510411139,-0.28062484597708687,-0.1604392541251778,0.0,-0.08616084768744806,-0.14112370219107473,0.8897419765988969,2.4763123266319965e-14,-6.888943015640885e-15,-6.573545928080323e-15,3.647461332679767e-15,3.106828682106739,-0.14774514006171166,0.0,0.0,0.0
-0.26243034933938436,-0.13330185635576508,0.13311628207925608,-0.7334165336454912,0.0031594843424706974,0.6331385912446523,0.4052729735302746,-0.1745051108753331,0.4134749260551122,-0.21816459933993348,-0.37110085618494887,-0.3946152268238571,-0.7126676464593065,-5.258116038270066e-15,0.3431972059811877,0.6764915001834851,0.5529799820843564,0.9502341537490667,-1.2773828452797535,-0.05879785660708583,1.0103029032728086,-0.3704400149175001,-2.1808624928371065,-1.9665824398347194,0.6594713418602429,-0.3109812859219766,-0.48211905186732035,-0.18311409249939614,-0.2678969087535942,-0.08466912197857603,-0.2829588575425784,-0.24871041562080884,-0.22449714187488784,-0.39230790307786345,-0.33161359661739753,-0.3254378858023326,-0.24383135561947528,-0.3385372070199086,-0.31156191338033196,-0.4521751500194265,-0.25484784255569803,-0.04186135904901272,-0.21517602120787716,-0.16810551321156594,-0.09550626510411139,-0.25378551679527533,-0.34531237630978634,0.0,-0.025034534596940407,-0.1132924985181709,1.266523665413462e-15,2.4763123266319965e-14,-6.888943015640885e-15,-6.573545928080323e-15,0.1616222612036214,1.7069731345432448,-0.18937963723728812,0.0,0.0,0.0
-0.26081145988956883,-0.13153943086688347,0.13311628207925608,-0.45913122771970233,0.6885968037215728,0.0031708025325939944,-0.7538815387581788,0.5128904536009529,-0.3566368454946714,-0.21816459933993348,-0.3348268850242803,-0.41868697535345556,-0.5123216190335746,-5.258116038270066e-15,0.5064744448677563,0.6764915001834851,0.17668913605396322,0.8618349078610951,-1.0538640455042292,-0.8852586259763989,-0.148479020928272,-1.5353651025014838,-2.4917549669794443,-1.4335652387046498,-0.876285059689736,-0.5981596701647234,3.4038761117160177,-0.17550973628384056,-0.2718927122182352,-0.08563807677741785,-0.28179462388072657,-0.246949060161926,-0.31861209854873934,-0.39230790307786345,-0.32151137107454314,-0.2348210294995604,-0.2317421991638896,-0.1957726790037234,-0.31156191338033196,-0.20942767676570806,-0.25484784255569803,-0.2651219406437472,-0.2780742437542125,-0.16810551321156594,-0.09550626510411139,-0.25378551679527533,-0.34531237630978634,0.0,-0.12691172308111984,-0.14112370219107473,1.266523665413462e-15,2.4763123266319965e-14,-6.888943015640885e-15,-6.573545928080323e-15,3.647461332679767e-15,1.0459302370827066,-0.19328115413055594,0.0,0.0,0.0
-0.1592816330439795,-0.10745294918550137,0.07166294332960663,-0.09341748648531815,0.2415724649960723,0.033169268661739526,-0.6485038558228647,-0.5646485393618739,0.6541348546644196,-0.13998079240374298,0.027912826582405587,-0.3063521488819957,-0.21180257789496623,0.3299067457484149,0.7241774300498472,-0.3606111559712243,1.2219414861383902,0.2872398095892795,-0.7185858458409422,-0.10387753493632067,-1.6331683613109067,-0.4593655941223844,-0.46180998875594614,-0.8117118373862359,0.013165197229601841,1.0618714777750562,-0.0914634534118525,-0.07843865873665153,-0.21445303741402058,-0.03744154733873035,-0.17413364788738017,-0.1678481877357334,-0.31861209854873934,-0.28444040608447546,0.3856444169252625,-0.1781854943103278,0.699122847916208,-0.24930937700979286,-0.31156191338033196,-0.4521751500194265,-0.25484784255569803,-0.2372143679444054,-0.2780742437542125,-0.16810551321156594,-0.09550626510411139,-0.14642820006802942,-0.3083377518728646,0.0,-0.12691172308111984,-0.16895490586397854,-0.5718863722266733,2.4763123266319965e-14,0.3283833732658919,1.27380583853618,-0.023178175656808346,0.9681604844402907,-0.1079789749195311,0.0,0.0,0.0
-0.12960308109403434,-0.09276607011148791,0.13311628207925608,-0.5505596630282986,0.18196921983267136,0.36315239608234146,-0.12161544114629505,-0.31693842603708594,0.5303668913796329,-0.2051339648505684,-0.2985529138636117,-0.4588065562361198,-0.5123216190335746,0.5519109591605138,1.540563624482688,1.091332562645369,1.6400424261721611,0.37563905547725085,-0.9421046456164669,-0.3142493671394189,0.286064200647133,-0.06809304562089341,1.5132716116777274,0.9872212164277487,-0.41493469278297673,0.4384842534432407,0.3197529660149557,-0.039702656356860024,-0.15089478855457444,-0.018672534013016606,-0.13908408712005285,-0.14505731558594645,-0.4127270552225909,0.03916208489568866,-0.19018243901743637,-0.12154995912109515,-0.26800966853064667,-0.267154943011816,-0.15382176374888365,0.2760672697417288,-0.27744341577678777,-0.2093067952450636,-0.12082868738837413,-0.13103209619482784,-0.09550626510411139,-0.22694618761346388,-0.08649000525133436,0.0,-0.1472871607779557,-0.14112370219107473,0.65802040910216,-0.5036371861124317,1.443345791326811,-6.573545928080323e-15,-0.29011214001076296,2.251361403040159,-0.08275649246868695,0.0,0.0,0.0
-0.26473791958337545,-0.13741418249648885,1.7718719820699045,0.15039167433760497,-0.2948567414745297,0.18316159930746773,-0.01623775821098103,-1.9642106796469259,2.4143903324924967,-0.23119523382929857,-0.37110085618494887,-0.49090222094225117,-1.6643112767315558,0.3299067457484149,2.7923557892797097,2.7506968124929045,3.061585622286981,0.8618349078610951,-0.7185858458409422,1.9247079898792667,2.5312041787867274,1.5147822642260467,-0.07776634422717668,-0.4563670366328559,-0.040866827723441954,-0.016798550844041187,-0.07090263244051215,-0.19279809309434404,-0.2641508430054932,-0.08639170828762814,-0.28712558854289,-0.2502582734483119,-0.4127270552225909,-0.39230790307786345,-0.2811024689031257,-0.2574752435752535,-0.24383135561947528,-0.267154943011816,-0.15382176374888365,-0.4521751500194265,-0.23225226933460835,-0.06976893174835454,-0.2780742437542125,-0.16810551321156594,-0.09550626510411139,-0.28062484597708687,-0.08649000525133436,0.0,-0.1472871607779557,-0.05763009117236326,1.266523665413462e-15,2.4763123266319965e-14,-6.888943015640885e-15,-6.573545928080323e-15,-2.2202500361085873,0.15157808169491901,-0.18320681473479394,0.0,0.0,0.0
-0.2715757691748343,-0.1368267073335283,0.010209604579957529,-0.4896073728225681,0.27137408757777276,0.3031554638240504,-0.33237080701692284,-1.2025020811732032,1.554890587459256,-0.21816459933993348,-0.37110085618494887,-0.4427587238830541,-0.7126676464593065,0.18190393680701536,2.57465280409762,2.5432762812619623,2.016333272202554,1.2154318914129814,-0.9421046456164669,0.10649429726677706,2.3501445031303088,1.0345841365196717,-0.3703710257729057,-0.3897398864915971,-0.22582260544732316,0.19333197421162718,-7.304670991224928e-16,-0.19626416705999783,-0.2722673187930453,-0.0919183393625037,-0.2933144095874705,-0.2565564535740142,-0.4127270552225909,-0.39230790307786345,-0.4326358520459412,-0.2688023506131,-0.2196530427083039,-0.21361824500574655,-0.15382176374888365,-0.20942767676570806,-0.27744341577678777,-0.293029513343089,-0.2780742437542125,-0.16810551321156594,-0.09550626510411139,-0.28062484597708687,-0.34531237630978634,0.0,0.13796896697774666,-0.16895490586397854,1.266523665413462e-15,2.4763123266319965e-14,-6.888943015640885e-15,-6.573545928080323e-15,3.647461332679767e-15,2.7957496715370733,-0.19472819560740176,0.0,0.0,0.0
-0.18723358717345603,-0.12566467923727806,0.8500719008251647,-0.4286550826168376,-0.47366647696472824,0.8131293880195261,0.4052729735302746,-0.0568428070460594,0.24845097500873,-0.19210333036120333,-0.2985529138636117,-0.49090222094225117,-0.8128406601721759,0.8664169281609874,0.5609001911632787,0.6764915001834851,0.6366001700911109,0.4198386784212369,-1.0538640455042292,0.07644117838062033,-0.43817450197854213,0.09197299694789834,-0.13262972201700043,-0.9449661376687527,-0.381684215888796,1.2229715469844018,-0.5849231567240224,-0.08263996051320159,-0.21545198828018083,-0.04379358435336005,-0.20225908213948376,-0.19085255751690008,-0.4127270552225909,-0.28444040608447546,-0.10936463467460145,-0.1895126013481743,-0.17129641688596117,-0.017317018983491878,0.003918385882564657,0.033319796488010374,-0.23225226933460835,-0.09767650444769635,-0.2780742437542125,-0.09395867917808975,-0.09550626510411139,-0.25378551679527533,-0.2343885029990212,0.0,-0.025034534596940407,-0.05763009117236326,0.40847410564413605,2.4763123266319965e-14,1.4675841047629175,-6.573545928080323e-15,0.9624241542654852,1.6680882582220369,-0.12025135200164118,0.0,0.0,0.0
-0.26320389127407445,-0.13330185635576508,0.8705563470750481,-0.18484592179391446,-0.47366647696472824,0.6331385912446523,0.19451760765964654,-0.7690093828548246,1.0735707302406412,-0.2051339648505684,-0.37110085618494887,-0.49892613711878403,-1.3137057287365161,-5.258116038270066e-15,0.3976229522767112,0.6764915001834851,0.8874607341113733,0.9060345308050807,-0.9421046456164669,-0.3292759265824973,1.4448461248482143,0.43878275584694687,0.06853599654568815,-1.0338023378570982,-0.8056277962896016,0.5085277617951302,-0.48211905186732035,-0.17424934575087553,-0.267272564462244,-0.08222879137408552,-0.2848583966750734,-0.24940428292279299,-0.4127270552225909,-0.5001754000712515,-0.26089801781741695,-0.30278367172663956,-0.24383135561947528,-0.28500050901383917,-0.31156191338033196,-0.4521751500194265,-0.27744341577678777,-0.15349164984637997,-0.21517602120787716,-0.20517893022830402,-0.09550626510411139,-0.22694618761346388,-0.27136312743594293,0.0,0.15834440467458255,-0.08546129484526707,1.266523665413462e-15,2.4763123266319965e-14,-6.888943015640885e-15,-6.573545928080323e-15,3.647461332679767e-15,-1.0361012400361641e-15,-0.18600931278488772,0.0,0.0,0.0
-0.047268191454826594,-0.08336646750411929,-0.010274841669925502,-0.27627435710251075,0.3011757101594711,0.1531631331783222,-0.6485038558228647,0.6367455102633468,-0.5354127924615855,-0.2051339648505684,-0.2985529138636117,-0.31437606505852855,-0.5123216190335746,1.199423248279136,0.6697516837543248,-0.3606111559712243,1.0965112041282588,-0.06635717396260728,-0.60682644595318,-1.0204976609641048,-0.18469095605955566,-1.0107041851926668,0.05024820394908045,-1.0338023378570982,0.26046561913007216,0.634606076828531,-0.9138962922654689,0.08875214546115791,-0.13041629579828926,0.03623490458801977,-0.05268569431947321,-0.08116814939556012,-0.4127270552225909,0.36276457587585276,0.13308877835390337,0.048356646446602765,-0.09876147815244708,-0.1957726790037234,0.16165853551401296,0.5188147429954473,-0.16446554967133922,-0.12558407714703815,-0.1837269099347095,-0.019811845144613566,-0.09550626510411139,-0.22694618761346388,0.061408492496352475,0.0,-0.1676625984747916,-0.1132924985181709,0.5154225214118603,-0.6778921747291953,-0.471480970125637,2.2518155731001075,0.9213573905187232,0.8515058554766659,-0.013683158175198714,0.0,0.0,0.0
-0.14889919889102937,-0.0957034459262906,0.501836314577152,0.8818191568063733,-0.26505511889282923,-0.2968138587588624,-0.9646369046288065,-0.7132746073567469,0.8191588057108017,-0.19210333036120333,0.0641867977430742,-0.3063521488819957,-0.41214860532070513,1.2179235993968105,0.45204869857223373,0.4690709689525436,0.9292708281147503,-0.28735528868253635,-0.9421046456164669,-0.7800727098748501,0.1774283952532821,-0.35265489907652303,-1.28476065560331,-0.3009036863032525,0.10044769907682698,0.9568062152472221,-0.5643623357526817,-0.10564208773981314,-0.19772061040583633,-0.04207099804430793,-0.17015074325472934,-0.16245737254339504,-0.4127270552225909,-0.28444040608447546,0.26441771041101014,-0.053587316894015975,-0.07458316524127571,-0.10654484899360764,-0.15382176374888365,-0.4521751500194265,-0.20965669611351864,-0.2093067952450636,-0.1837269099347095,-0.13103209619482784,-0.09550626510411139,-0.28062484597708687,-0.12346462968825607,0.0,-0.1676625984747916,-0.08546129484526707,0.6936698810247347,0.1435956287498291,0.20719180608535726,-6.573545928080323e-15,1.2704248823662019,1.6680882582220369,-0.08843475649175281,0.0,0.0,0.0
